Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Alpha,Trigger_Up,Trigger_Down
LNW,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.40604599214615394,0.10550011059287079,0,0.2705263157894737,0.22777777777777777,-0.3233333333333333
CVX,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.2083684864809275,0.021372379761439526,0,0.6873684210526316,0.01,0.01
BBWI,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.0437660715229615,0.0088102137008617,0,0.2705263157894737,0.5544444444444444,-0.8788888888888888
FAST,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.066591279957191,0.0,0,0.4268421052631579,0.33666666666666667,-0.8788888888888888
CCJ,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.37425295233804956,0.1605990521168289,0,0.32263157894736844,0.44555555555555554,-0.5455555555555556
GOOG,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.1716112673704456,-0.32849486498399805,0,0.6873684210526316,0.01,0.01
ES,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.1289005236071159,0.17217982353537847,1,0.7394736842105263,0.01,0.01
KR,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.0455891474162924,0.0104754613428276,0,0.21842105263157896,0.8811111111111111,-0.99
HPQ,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.21803521396641143,-0.0053398231855556946,0,0.21842105263157896,0.7722222222222221,-0.3233333333333333
IRM,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.15874891773178582,0.0009202511778104005,0,0.16631578947368422,0.8811111111111111,-0.99
ON,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.31753132183904903,0.10873708661314575,0,0.791578947368421,0.01,0.01
AZN,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.33161336576202244,-0.2782052976166554,0,0.01,0.01,-0.2122222222222222
TGT,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.22657829551009756,-0.076208481376489,0,0.01,0.33666666666666667,-0.5455555555555556
HST,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.20271041674568552,0.0569889418954581,0,0.06210526315789474,0.8811111111111111,-0.99
T,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.1030892568420547,0.008721554665567099,0,0.4268421052631579,0.22777777777777777,-0.3233333333333333
GOOGL,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.16780768830319964,-0.32692762401284153,0,0.7394736842105263,0.01,0.01
LUMN,2022-08-17,2023-02-15,2023-02-16,2023-08-17,1.0561627451005233,0.7098705738522563,0,0.5831578947368421,0.01,0.01
VALE,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.31234778534549773,-0.2400216481900194,0,0.7394736842105263,0.01,0.01
TJX,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.18604482389767807,0.11791937562828182,0,0.6873684210526316,0.01,0.01
CRM,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.3186974955434062,0.12849859735931202,0,0.2705263157894737,0.44555555555555554,-0.3233333333333333
NFLX,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.4762151162466665,0.17257380048722706,0,0.7394736842105263,0.01,0.01
LRCX,2022-08-17,2023-02-15,2023-02-16,2023-08-17,0.3967241938690801,-0.011356187525478983,0,0.11421052631578947,0.5544444444444444,-0.99
CDE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.4524826556371449,-0.9339519832627673,0,0.11421052631578947,0.01,0.01
ORCL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5692075669009776,-0.2025139377070394,0,0.4789473684210527,0.01,0.01
AMZN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.33599507234281917,0.2626754284382683,0,0.7394736842105263,0.01,0.01
ASX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.13381821399833774,0.01656809465500521,0,0.01,0.11888888888888888,-0.99
PTEN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2659012562678132,-0.0994996252825634,0,0.2705263157894737,0.11888888888888888,-0.7677777777777777
FHN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.6675376992439127,0.5401867328564964,0,0.01,0.11888888888888888,0.01
KMB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.05477582090494022,-0.2477239304771614,0,0.01,0.01,-0.8788888888888888
OXY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1008172313665528,0.09132150863456659,0,0.2705263157894737,0.01,-0.10111111111111111
ERIC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.23605751767305377,0.0870294005099577,0,0.01,0.7722222222222221,-0.3233333333333333
AES,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.34258253816746065,-0.01876637949555725,0,0.7394736842105263,0.01,0.01
MSTR,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.15829764241415248,0.2422940601352343,1,0.6352631578947369,0.11888888888888888,-0.3233333333333333
MRK,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1092377970210734,-0.07632046918565881,0,0.2705263157894737,0.22777777777777777,-0.10111111111111111
NVDA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.7472524203319921,0.5496550415599337,0,0.5831578947368421,0.01,0.01
CAG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.15291660709970128,0.06792868493338457,0,0.6873684210526316,0.01,0.01
MCHP,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2142693832488472,-0.02100117781509722,0,0.37473684210526315,0.44555555555555554,0.01
FE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.16429510831565167,-0.019948473437101686,0,0.6873684210526316,0.01,0.01
BA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.07677171285462683,-0.08045770112415947,0,0.6873684210526316,0.01,0.01
NVO,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3423209595602353,0.14479646272038754,0,0.01,0.22777777777777777,-0.99
EQT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.07369801393566039,0.0321326825448924,0,0.32263157894736844,0.7722222222222221,-0.5455555555555556
INFY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.22694791557229727,-0.20571105097253556,0,0.32263157894736844,0.11888888888888888,0.01
UMC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1699536495466351,0.14665373768322149,0,0.2705263157894737,0.44555555555555554,-0.2122222222222222
JNJ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.11730205803807245,-0.06922257079958186,0,0.5831578947368421,0.01,0.01
PBR-A,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.418314469838958,0.3987628238365539,0,0.7394736842105263,0.01,0.01
KEY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.4140075371995129,-0.3384036169378187,0,0.6352631578947369,0.01,0.01
CNC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2207065026439052,-0.2354114591969115,0,0.6352631578947369,0.01,0.01
MDLZ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.098029719679239,0.032187979247791106,0,0.6352631578947369,0.01,0.01
MDT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.10551684752267401,-0.020817726819809004,0,0.11421052631578947,0.6633333333333333,-0.6566666666666666
GAP,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21426185523724,-0.3086549173302958,0,0.7394736842105263,0.01,0.01
MSFT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.20027512020600433,0.013230952635078511,0,0.2705263157894737,0.01,-0.7677777777777777
GSK,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.09471092086773031,0.14681820406994783,1,0.01,0.22777777777777777,-0.10111111111111111
TXN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.10807493879333546,0.0009520915959837723,0,0.11421052631578947,0.01,0.01
GGB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.0378490779699243,0.0227054155642488,0,0.21842105263157896,0.99,-0.99
KGC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5238745557920337,-0.01496840502621431,0,0.16631578947368422,0.01,-0.3233333333333333
PLUG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5608784754002358,0.7571708031935609,1,0.6352631578947369,0.22777777777777777,0.01
INTC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.7471980045120483,0.029123766413876654,0,0.32263157894736844,0.01,0.01
ABEV,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1536294421880153,-0.2359171693021268,0,0.01,0.01,0.01
FCX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.43185008097405,-0.042404981545117314,0,0.01,0.22777777777777777,-0.10111111111111111
EQNR,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.23271435586246303,-0.022654190635479392,0,0.16631578947368422,0.44555555555555554,-0.10111111111111111
NKE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.14752685218839223,-0.016768526337483325,0,0.6873684210526316,0.01,0.01
AAPL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.14074832759757286,0.0755264493383703,0,0.11421052631578947,0.01,-0.2122222222222222
AMAT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.10816166345545047,0.16613105642466822,1,0.01,0.01,-0.7677777777777777
IAG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.6665525923049757,-0.37929651792299074,0,0.01,0.01,-0.2122222222222222
HBAN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3370574281280677,-0.0517382656132296,0,0.4268421052631579,0.5544444444444444,-0.10111111111111111
F,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.38375037217113644,-0.0944968154229643,0,0.21842105263157896,0.44555555555555554,0.01
BAC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.26168919592408163,0.3523358398974206,1,0.32263157894736844,0.01,0.01
TU,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1430493106980277,-0.0940459507525852,0,0.6352631578947369,0.01,0.01
MRVL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.4431858690093439,0.20257970034560113,0,0.11421052631578947,0.01,-0.6566666666666666
QCOM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3186136893541977,0.06733198940599684,0,0.5310526315789474,0.01,0.01
EXC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2076071421961737,0.025880015169996506,0,0.32263157894736844,0.22777777777777777,-0.5455555555555556
PBR,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3621971552657812,0.3354711313097345,0,0.7394736842105263,0.01,0.01
TSM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.18008674971359573,-0.015270754616845104,0,0.4268421052631579,0.22777777777777777,-0.10111111111111111
CTRA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.19506042119168893,0.0018540863592942125,0,0.21842105263157896,0.01,-0.5455555555555556
VTRS,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.29726418878098054,-0.08347047928212456,0,0.01,0.33666666666666667,0.01
MU,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3078989516144883,-0.1059651865421559,0,0.16631578947368422,0.22777777777777777,-0.7677777777777777
C,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1492722088922955,-0.29657458359859185,0,0.6873684210526316,0.01,0.01
DVN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.41642629160595257,0.14698129157958661,0,0.06210526315789474,0.22777777777777777,-0.5455555555555556
WMT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.12617807276072784,-0.07624192269569881,0,0.01,0.22777777777777777,-0.4344444444444444
APH,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.17533804323151142,0.15264462556821348,0,0.11421052631578947,0.33666666666666667,-0.7677777777777777
MS,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.284844286342331,0.1818057141536255,0,0.01,0.01,-0.10111111111111111
PPL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.17910291600863412,-0.13234733898340162,0,0.5310526315789474,0.11888888888888888,0.01
SONY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21096993261509855,0.07133553499607032,0,0.21842105263157896,0.44555555555555554,0.01
WFC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.0649923166624844,-0.23115768295911995,0,0.7394736842105263,0.01,0.01
PFE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2733475763360588,0.1023665306714106,0,0.21842105263157896,0.01,0.01
PCG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.07869595814317637,-0.019804846615179027,0,0.6873684210526316,0.01,0.01
RIG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.47142319077933553,0.10816315781203616,0,0.4789473684210527,0.01,0.01
CCL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.8203515213417268,-0.12087864551877407,0,0.4789473684210527,0.01,0.01
B,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.49230604060245403,0.12301985097263018,0,0.11421052631578947,0.01,-0.2122222222222222
CSCO,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21301418887760387,-0.2084902983441698,0,0.01,0.01,0.01
HAL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3057639481142313,0.1333358821105005,0,0.11421052631578947,0.22777777777777777,0.01
LOW,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21994910717375177,-0.09319509279017911,0,0.21842105263157896,0.01,0.01
CSX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.16779902884104494,-0.16843491925254422,0,0.37473684210526315,0.22777777777777777,0.01
WDC,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5812512514488054,0.06145522291223518,0,0.11421052631578947,0.01,-0.10111111111111111
NOK,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.24294313188427966,0.02864206327081604,0,0.11421052631578947,0.5544444444444444,-0.10111111111111111
HD,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.09923528676550278,0.0650733762683403,0,0.01,0.11888888888888888,-0.2122222222222222
MNST,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.10651976371993875,-0.0308725743150575,0,0.6873684210526316,0.01,0.01
SBUX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.26659691656474765,0.05499485010632528,0,0.01,0.44555555555555554,-0.4344444444444444
RF,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.13353538432417358,-0.004910923867904562,0,0.791578947368421,0.01,0.01
IPG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1256125183748873,-0.03560341054323561,0,0.06210526315789474,0.8811111111111111,-0.10111111111111111
VLY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2747672928178437,0.042768382859691506,0,0.06210526315789474,0.99,-0.99
UNH,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.105007534288375,-0.012663064809117493,0,0.21842105263157896,0.33666666666666667,-0.5455555555555556
NGD,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.7238365261436389,-0.7624531931567577,0,0.11421052631578947,0.01,0.01
HL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3347432845830164,-0.38888822186397165,0,0.16631578947368422,0.01,-0.4344444444444444
SLB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.22287629807518383,0.09518402074733297,0,0.21842105263157896,0.01,0.01
CMCSA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.18940612340471302,0.08448525863583152,0,0.5831578947368421,0.01,0.01
EXAS,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.32885736553879663,-0.2650034710686629,0,0.7394736842105263,0.01,0.01
BAX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.0706678269135824,-0.050855717075198474,0,0.5310526315789474,0.11888888888888888,-0.99
NEE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.20003375607611024,-0.0020558537050491908,0,0.5831578947368421,0.01,0.01
BKR,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2073695332619516,-0.1518545809692144,0,0.4268421052631579,0.01,-0.4344444444444444
AMD,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5743886550705816,0.06359315971034629,0,0.6352631578947369,0.01,0.01
LEN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3321432377794753,0.20678231116527326,0,0.6352631578947369,0.01,0.01
KO,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.102439174748066,-0.1597525687417872,0,0.11421052631578947,0.11888888888888888,-0.3233333333333333
CPRT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2564038270890932,0.08967603583625698,0,0.5831578947368421,0.01,0.01
BP,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1652507915675203,0.21424781055305372,1,0.6352631578947369,0.01,0.01
XOM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.26270850357852943,-0.046399792998835426,0,0.11421052631578947,0.11888888888888888,0.01
JHX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.4579649263463292,0.05092620209833653,0,0.5310526315789474,0.01,0.01
ABT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1106052326532141,-0.03383315919916959,0,0.06210526315789474,0.6633333333333333,-0.8788888888888888
ITUB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1836082418676002,-0.1764011915628879,0,0.06210526315789474,0.01,0.01
^VIX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.18696715255769306,0.3340519721797782,1,0.4268421052631579,0.8811111111111111,-0.2122222222222222
APA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.24132900250450637,-0.17083990340254002,0,0.06210526315789474,0.22777777777777777,-0.7677777777777777
SHEL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.22241798718222566,-0.028330419629888807,0,0.11421052631578947,0.44555555555555554,-0.3233333333333333
CNQ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.34274004509940426,0.11652617050531795,0,0.5310526315789474,0.01,0.01
TEVA,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.24457053301108952,0.07378507780657079,0,0.11421052631578947,0.44555555555555554,-0.4344444444444444
BCS,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.11164829707137051,-0.009749800469207499,0,0.16631578947368422,0.5544444444444444,-0.5455555555555556
LYG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.10786407881903941,-0.03307623000064394,0,0.791578947368421,0.01,0.01
TSCO,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.056947866866281706,-0.09976302352161101,0,0.7394736842105263,0.01,0.01
VZ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3637897680181027,-0.047346015022357794,0,0.5831578947368421,0.01,0.01
BMY,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2635209227014653,-0.08890218358197638,0,0.4789473684210527,0.01,0.01
NEM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21477976563906248,0.31688746183195277,1,0.32263157894736844,0.11888888888888888,0.01
USB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.26596514323934056,0.09037471068461811,0,0.16631578947368422,0.5544444444444444,-0.4344444444444444
CLF,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.5337322737372697,-0.1399784751953962,0,0.5831578947368421,0.11888888888888888,0.01
BBD,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.21796324095734662,-0.0919064232838483,0,0.21842105263157896,0.11888888888888888,-0.99
DIS,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.23347962958532562,-0.35666424190653384,0,0.6352631578947369,0.01,0.01
LUV,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.05822860812731381,0.0548668084110563,0,0.01,0.99,-0.99
WIT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.08045206488557169,0.04361060344717012,0,0.32263157894736844,0.11888888888888888,-0.10111111111111111
BSX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.09911607216069387,0.28272812127108626,1,0.6352631578947369,0.01,0.01
BB,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.30568124317672046,-0.12694450462568707,0,0.01,0.99,-0.8788888888888888
LNW,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.1865930563009372,0.06305949652498921,0,0.2705263157894737,0.22777777777777777,-0.7677777777777777
CVX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.220295327873842,0.0983162193039561,0,0.4268421052631579,0.01,-0.10111111111111111
BBWI,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.7413776275440015,0.06251936962188866,0,0.5831578947368421,0.01,0.01
FAST,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.13539421591258688,0.0721145249299253,0,0.16631578947368422,0.01,-0.5455555555555556
CCJ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.224443494032465,0.096588227304262,0,0.5310526315789474,0.22777777777777777,-0.2122222222222222
GOOG,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.43017616635969047,0.2299085473318282,0,0.6352631578947369,0.01,0.01
ES,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.25787753505203687,-0.04368680517479879,0,0.6352631578947369,0.01,0.01
KR,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.2270593593749009,-0.11440411738227255,0,0.5831578947368421,0.01,0.01
HPQ,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.13089789781824768,0.022261136521129005,0,0.37473684210526315,0.11888888888888888,-0.2122222222222222
IRM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.14860468234793708,-0.025910673028519595,0,0.06210526315789474,0.22777777777777777,-0.3233333333333333
ON,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.22247673604892146,-0.07183621521886366,0,0.2705263157894737,0.22777777777777777,-0.4344444444444444
AZN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.0507962900279778,-0.051931548399534885,0,0.6352631578947369,0.01,0.01
TGT,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.29872759117287084,0.180554502184343,0,0.6352631578947369,0.01,0.01
HST,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.33110401283166585,0.13526823736711097,0,0.6352631578947369,0.01,0.01
T,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.29921121824728864,-0.2940709790516413,0,0.4789473684210527,0.01,0.01
GOOGL,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.49971377605010125,0.10407904918967094,0,0.5831578947368421,0.01,0.01
LUMN,2023-02-16,2023-08-17,2023-08-18,2024-02-16,1.2583689900636887,0.4821245207740945,0,0.2705263157894737,0.01,0.01
VALE,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.425450074149461,-0.1835422564331189,0,0.37473684210526315,0.01,0.01
TJX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.11791937562828182,0.10359449284928769,0,0.6873684210526316,0.01,0.01
CRM,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.47466314839474766,0.24053247689512317,0,0.5310526315789474,0.01,0.01
NFLX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.3187338635489351,0.2569788538079384,0,0.21842105263157896,0.11888888888888888,-0.8788888888888888
LRCX,2023-02-16,2023-08-17,2023-08-18,2024-02-16,0.15408093137326467,-0.05105667540515119,0,0.01,0.99,-0.99
CDE,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.092969192686136,-0.09186449135550549,0,0.32263157894736844,0.8811111111111111,-0.99
ORCL,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.0533144413075997,0.20779683241967148,1,0.01,0.6633333333333333,-0.99
AMZN,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2651880746038059,0.11859251600598246,0,0.6352631578947369,0.01,0.01
ASX,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.31364017152855383,0.35316591952578374,1,0.6352631578947369,0.01,0.01
PTEN,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2764705940779806,0.10653368329314461,0,0.37473684210526315,0.6633333333333333,-0.10111111111111111
FHN,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.29940233569856683,0.28928902904709375,0,0.11421052631578947,0.33666666666666667,-0.6566666666666666
KMB,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.0,0.02913435244231,1,0.4268421052631579,0.44555555555555554,-0.8788888888888888
OXY,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2344155972016971,0.0697621676990956,0,0.01,0.7722222222222221,-0.6566666666666666
ERIC,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.12484827352557938,-0.0949536945573625,0,0.5310526315789474,0.22777777777777777,-0.6566666666666666
AES,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.1335901267495724,0.1140750139502502,0,0.2705263157894737,0.5544444444444444,-0.4344444444444444
MSTR,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.6647256003528353,-0.15138740964332137,0,0.06210526315789474,0.11888888888888888,-0.99
MRK,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.17890525938671284,-0.11073679796232909,0,0.5831578947368421,0.01,0.01
NVDA,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.6289489527602325,0.0715366959320189,0,0.6873684210526316,0.01,0.01
CAG,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2582866000483718,-0.049311916227754604,0,0.11421052631578947,0.33666666666666667,-0.10111111111111111
MCHP,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.09451909416556781,-0.3483404437986741,0,0.01,0.99,-0.3233333333333333
FE,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2475289655322906,0.02827189018982738,0,0.16631578947368422,0.11888888888888888,-0.2122222222222222
BA,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.3650482012659886,-0.08709891899998862,0,0.01,0.22777777777777777,0.01
NVO,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.3221889529595265,-0.004020914699722947,0,0.6873684210526316,0.01,0.01
EQT,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.28900159777478435,0.07978134792169009,0,0.2705263157894737,0.6633333333333333,-0.10111111111111111
INFY,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.22822451452799428,0.140690686827015,0,0.6873684210526316,0.01,0.01
UMC,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.3127851278505162,-0.25056327182227495,0,0.21842105263157896,0.01,-0.10111111111111111
JNJ,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.2485829086995361,0.020711487373866338,0,0.01,0.01,0.01
PBR-A,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.44852595981140286,0.15082422019610053,0,0.6352631578947369,0.01,0.01
KEY,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.1337120532680682,-0.0156838122334013,0,0.37473684210526315,0.7722222222222221,-0.99
CNC,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.30851067106635965,0.177244238705626,0,0.01,0.01,0.01
MDLZ,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.060285635382535716,-0.020412166500632083,0,0.5831578947368421,0.01,-0.10111111111111111
MDT,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.23704818723597768,0.03302226468260569,0,0.11421052631578947,0.01,0.01
GAP,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.7510914961877257,0.3218912906187412,0,0.6352631578947369,0.01,0.01
MSFT,2023-08-18,2024-02-16,2024-02-20,2024-08-19,0.25801230917095036,0.05927602771518301,0,0.6873684210526316,0.01,0.01
